enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,feedback
12114,345,14,2023-09-01,2024-01-01,80,2.6,It was a decent experience overall.
12115,461,1,2023-11-04,2024-04-29,51,4.7,The materials provided were very helpful.
12116,124,4,2023-05-17,2023-09-24,40,1.9,The content was outdated and irrelevant.
12117,355,12,2023-07-21,2023-11-02,59,2.9,Average course with some useful content.
12118,178,16,2023-05-18,2023-07-12,37,2.2,"Not worth the time, very disappointing."
12119,407,14,2023-12-30,2024-02-11,61,3.7,The course met my expectations.
12120,409,6,2024-08-01,2024-11-04,81,1.2,"Not worth the time, very disappointing."
12121,480,12,2023-04-16,2023-05-22,69,3.0,It was a decent experience overall.
12122,113,16,2022-12-03,2023-05-09,35,4.3,"Excellent course, highly recommend!"
12123,208,5,2024-06-23,2024-10-09,57,1.4,"Poorly organized, I expected better."
12124,407,18,2023-07-27,2023-12-08,26,2.7,The course met my expectations.
12125,87,3,2024-03-07,2024-08-15,80,3.0,Average course with some useful content.
12126,8,22,2023-06-30,2023-10-26,66,4.7,Very informative and well structured.
12127,419,8,2024-10-04,2024-11-25,39,1.4,I would not recommend this course.
12128,402,14,2023-06-01,2023-11-18,43,2.7,"Not much to say, it was a standard course."
12129,246,12,2023-05-03,2023-10-13,11,1.9,"Poorly organized, I expected better."
12130,260,15,2023-09-04,2023-11-21,76,5.0,Very informative and well structured.
12131,328,22,2023-07-15,2023-12-18,96,2.8,Average course with some useful content.
12132,132,11,2022-12-26,2023-03-21,2,2.7,"The course was okay, not too bad."
12133,254,9,2024-05-31,2024-07-14,48,4.4,The materials provided were very helpful.
12134,245,11,2022-11-25,2023-01-30,65,2.1,I would not recommend this course.
12135,200,18,2023-04-23,2023-10-03,17,1.8,The content was outdated and irrelevant.
12136,213,20,2024-05-24,2024-08-08,9,3.0,"The course was okay, not too bad."
12137,179,3,2024-05-17,2024-10-23,98,1.6,I would not recommend this course.
12138,161,21,2023-04-03,2023-06-13,40,2.6,"The course was okay, not too bad."
12139,453,10,2024-02-26,2024-08-01,17,1.2,I didn't learn anything new from this course.
12140,407,22,2024-04-07,2024-08-23,53,4.9,I really enjoyed this course.
12141,27,15,2024-10-01,2025-02-06,11,1.6,I didn't learn anything new from this course.
12142,377,7,2023-03-22,2023-06-12,76,2.7,"Not much to say, it was a standard course."
12143,100,14,2024-07-31,2024-09-21,88,3.8,"Not much to say, it was a standard course."
12144,378,13,2022-10-09,2023-03-24,6,2.9,The course met my expectations.
12145,264,10,2024-02-21,2024-04-07,55,1.1,The content was outdated and irrelevant.
12146,488,12,2024-01-01,2024-05-19,85,3.5,It was a decent experience overall.
12147,20,11,2023-02-27,2023-06-10,75,3.5,"The course was okay, not too bad."
12148,222,4,2024-06-30,2024-09-12,52,4.6,Very informative and well structured.
12149,470,11,2022-12-10,2023-03-24,39,2.5,"The course was okay, not too bad."
12150,333,7,2024-01-15,2024-05-10,44,1.6,"Not worth the time, very disappointing."
12151,437,6,2024-03-23,2024-08-28,10,1.7,"Poorly organized, I expected better."
12152,124,23,2024-08-20,2024-10-13,64,1.3,I would not recommend this course.
12153,28,18,2023-12-10,2024-05-25,79,4.8,"The instructor was great, learned a lot!"
12154,378,20,2023-11-19,2024-02-10,45,4.1,The materials provided were very helpful.
12155,160,9,2023-09-06,2024-02-21,68,1.8,I didn't learn anything new from this course.
12156,259,23,2023-02-08,2023-06-19,46,2.7,It was a decent experience overall.
12157,420,1,2024-08-05,2025-01-12,56,4.7,"The instructor was great, learned a lot!"
12158,273,19,2023-08-10,2023-09-13,84,4.3,Very informative and well structured.
12159,267,23,2024-04-07,2024-09-25,8,3.9,"The course was okay, not too bad."
12160,136,20,2024-08-25,2024-10-23,39,1.7,I would not recommend this course.
12161,44,23,2023-07-22,2023-09-17,37,2.6,"The course was okay, not too bad."
12162,51,20,2023-08-08,2024-01-19,6,3.4,Average course with some useful content.
12163,183,9,2023-10-08,2023-11-12,68,4.5,Very informative and well structured.
12164,159,15,2023-02-26,2023-05-21,5,2.3,I would not recommend this course.
12165,78,23,2023-04-13,2023-07-10,46,4.4,Very informative and well structured.
12166,11,21,2023-01-24,2023-05-29,38,4.3,Very informative and well structured.
12167,471,17,2024-07-02,2024-10-10,35,2.4,I didn't learn anything new from this course.
12168,253,22,2023-06-10,2023-09-27,49,4.3,I really enjoyed this course.
12169,407,7,2023-05-12,2023-07-11,24,4.8,"The instructor was great, learned a lot!"
12170,80,9,2024-02-20,2024-06-23,19,3.7,It was a decent experience overall.
12171,474,24,2023-10-13,2024-03-14,3,3.2,It was a decent experience overall.
12172,231,20,2023-03-11,2023-06-22,52,2.5,"The course was okay, not too bad."
12173,245,5,2023-03-22,2023-08-06,35,4.1,I really enjoyed this course.
12174,411,2,2023-12-16,2024-05-18,4,1.4,I would not recommend this course.
12175,262,24,2024-09-17,2024-11-19,62,2.2,"Poorly organized, I expected better."
12176,144,17,2023-04-17,2023-08-26,55,3.9,Average course with some useful content.
12177,395,3,2024-05-02,2024-09-27,2,2.5,Average course with some useful content.
12178,442,24,2023-05-08,2023-10-19,23,2.9,The course met my expectations.
12179,342,6,2023-11-15,2024-04-09,68,3.3,Average course with some useful content.
12180,112,10,2024-06-20,2024-10-16,58,2.8,It was a decent experience overall.
12181,43,9,2023-12-19,2024-02-27,57,1.3,"Poorly organized, I expected better."
12182,411,2,2024-02-05,2024-05-22,28,1.7,I didn't learn anything new from this course.
12183,67,21,2024-03-09,2024-08-24,70,2.1,"Poorly organized, I expected better."
12184,462,9,2024-02-02,2024-04-20,77,3.7,Average course with some useful content.
12185,330,16,2023-06-30,2023-09-09,87,4.5,The materials provided were very helpful.
12186,80,4,2023-06-23,2023-12-19,51,3.4,Average course with some useful content.
12187,498,23,2022-11-19,2023-03-07,66,2.0,I didn't learn anything new from this course.
12188,465,5,2023-11-15,2024-03-28,25,1.9,"Not worth the time, very disappointing."
12189,204,17,2023-07-22,2023-11-16,64,4.3,Very informative and well structured.
12190,146,1,2024-05-30,2024-10-07,98,2.7,It was a decent experience overall.
12191,379,2,2023-02-18,2023-08-05,91,4.2,"Excellent course, highly recommend!"
12192,245,15,2023-07-01,2023-12-17,14,1.0,"Poorly organized, I expected better."
12193,124,1,2024-08-24,2024-12-24,6,1.5,"Poorly organized, I expected better."
12194,493,13,2023-01-23,2023-05-24,94,1.7,The content was outdated and irrelevant.
12195,255,16,2023-06-19,2023-10-06,67,2.1,"Not worth the time, very disappointing."
12196,364,18,2024-08-29,2025-01-11,86,2.5,The course met my expectations.
12197,471,19,2023-04-26,2023-09-25,48,3.6,Average course with some useful content.
12198,135,14,2024-01-02,2024-05-29,25,2.2,"Not worth the time, very disappointing."
12199,384,7,2023-05-29,2023-07-26,70,3.1,The course met my expectations.
12200,159,2,2023-08-04,2023-10-17,73,2.0,I didn't learn anything new from this course.
12201,203,10,2023-08-18,2023-10-06,39,1.4,I didn't learn anything new from this course.
12202,432,17,2022-11-06,2023-02-05,84,2.4,"Poorly organized, I expected better."
12203,413,16,2024-08-08,2024-10-07,63,1.5,The content was outdated and irrelevant.
12204,130,22,2023-04-30,2023-07-19,44,4.7,I really enjoyed this course.
12205,391,2,2023-02-13,2023-05-21,30,5.0,I really enjoyed this course.
12206,480,19,2024-06-01,2024-07-16,59,5.0,"Excellent course, highly recommend!"
12207,22,21,2022-12-23,2023-06-08,61,1.9,I didn't learn anything new from this course.
12208,428,9,2023-01-08,2023-03-05,83,2.4,I didn't learn anything new from this course.
12209,21,8,2023-07-07,2023-12-17,55,1.6,"Poorly organized, I expected better."
12210,456,3,2023-01-22,2023-07-16,16,4.2,Very informative and well structured.
12211,151,21,2024-03-20,2024-08-01,47,1.0,I would not recommend this course.
12212,149,6,2024-08-23,2024-11-01,90,1.9,"Not worth the time, very disappointing."
12213,128,2,2024-05-26,2024-09-16,70,4.1,Very informative and well structured.
12214,214,23,2024-09-19,2025-01-16,24,2.8,The course met my expectations.
12215,229,20,2024-05-27,2024-10-17,50,3.4,"Not much to say, it was a standard course."
12216,328,1,2023-05-05,2023-08-03,3,2.2,The content was outdated and irrelevant.
12217,220,7,2023-06-23,2023-12-20,5,3.9,"Not much to say, it was a standard course."
12218,65,7,2023-11-06,2024-01-22,1,1.4,"Poorly organized, I expected better."
12219,104,6,2023-03-26,2023-06-07,80,4.4,"Excellent course, highly recommend!"
12220,442,20,2023-12-25,2024-06-08,71,3.3,It was a decent experience overall.
12221,141,20,2023-07-21,2024-01-16,47,3.1,"Not much to say, it was a standard course."
12222,130,10,2023-08-06,2023-09-12,1,2.7,It was a decent experience overall.
12223,254,12,2023-01-18,2023-03-12,81,4.7,"Excellent course, highly recommend!"
12224,231,15,2022-11-14,2023-03-10,62,1.1,I didn't learn anything new from this course.
12225,61,5,2023-04-21,2023-06-15,23,3.6,"The course was okay, not too bad."
12226,210,17,2022-12-08,2023-05-08,58,3.1,"The course was okay, not too bad."
12227,253,12,2024-03-16,2024-05-05,72,3.2,"Not much to say, it was a standard course."
12228,275,24,2022-10-22,2023-03-10,15,1.9,I didn't learn anything new from this course.
12229,115,11,2023-03-09,2023-08-13,95,4.7,I really enjoyed this course.
12230,335,2,2022-11-13,2023-03-07,54,1.1,I would not recommend this course.
12231,445,11,2023-08-11,2023-09-17,6,1.8,I would not recommend this course.
12232,63,18,2023-04-11,2023-09-17,14,2.2,I would not recommend this course.
12233,21,20,2023-12-04,2024-02-08,69,1.1,"Not worth the time, very disappointing."
12234,377,23,2024-09-24,2025-01-09,89,1.6,I would not recommend this course.
12235,249,7,2024-03-29,2024-06-05,38,2.8,It was a decent experience overall.
12236,210,15,2023-10-24,2024-02-24,12,1.9,The content was outdated and irrelevant.
12237,450,6,2023-06-24,2023-08-27,36,1.5,"Not worth the time, very disappointing."
12238,349,2,2022-11-13,2022-12-14,84,3.6,The course met my expectations.
12239,264,16,2024-09-06,2024-12-13,21,2.6,"The course was okay, not too bad."
12240,57,4,2024-02-27,2024-06-20,18,1.6,I would not recommend this course.
12241,483,21,2022-12-21,2023-05-22,72,2.8,It was a decent experience overall.
12242,311,4,2024-08-01,2024-09-03,19,3.4,"Not much to say, it was a standard course."
12243,436,3,2024-09-05,2024-12-22,18,4.6,"The instructor was great, learned a lot!"
12244,490,17,2023-07-17,2023-09-06,35,2.0,The content was outdated and irrelevant.
12245,311,10,2024-06-03,2024-08-05,41,2.5,The course met my expectations.
12246,48,15,2024-04-18,2024-06-10,34,3.3,The course met my expectations.
12247,66,23,2023-04-21,2023-10-10,0,4.3,Very informative and well structured.
12248,123,7,2023-07-14,2023-12-10,32,2.5,"Not much to say, it was a standard course."
12249,329,7,2024-08-16,2024-09-16,35,1.9,The content was outdated and irrelevant.
12250,294,1,2023-12-26,2024-06-12,78,4.8,"The instructor was great, learned a lot!"
12251,86,19,2024-07-19,2024-12-29,38,3.1,Average course with some useful content.
12252,465,1,2022-10-15,2022-11-20,67,1.8,I didn't learn anything new from this course.
12253,214,7,2024-08-08,2024-12-05,87,4.4,The materials provided were very helpful.
12254,145,6,2023-03-03,2023-06-30,5,3.1,The course met my expectations.
12255,159,7,2023-04-09,2023-06-14,10,3.1,The course met my expectations.
12256,436,12,2023-06-02,2023-07-02,9,4.3,Very informative and well structured.
12257,24,20,2023-02-24,2023-07-09,59,3.6,Average course with some useful content.
12258,198,2,2022-12-08,2023-02-05,20,3.7,"The course was okay, not too bad."
12259,204,24,2023-12-21,2024-01-29,82,3.4,"The course was okay, not too bad."
12260,342,18,2023-04-23,2023-07-25,11,3.9,"The course was okay, not too bad."
12261,416,22,2024-05-17,2024-07-29,22,1.7,The content was outdated and irrelevant.
12262,208,20,2023-01-25,2023-04-21,15,2.9,"Not much to say, it was a standard course."
12263,222,1,2024-07-26,2024-10-25,6,4.0,"Excellent course, highly recommend!"
12264,203,24,2024-08-21,2024-12-26,93,1.3,I would not recommend this course.
12265,495,7,2024-04-17,2024-09-15,37,3.3,"The course was okay, not too bad."
12266,262,22,2023-01-24,2023-06-02,94,2.8,"Not much to say, it was a standard course."
12267,428,9,2022-12-08,2023-06-06,36,1.9,"Poorly organized, I expected better."
12268,305,7,2024-09-24,2025-02-19,24,1.3,I would not recommend this course.
12269,48,22,2024-06-25,2024-08-28,66,4.1,Very informative and well structured.
12270,159,10,2024-05-02,2024-08-21,18,1.4,The content was outdated and irrelevant.
12271,498,16,2024-05-28,2024-10-20,31,2.7,"The course was okay, not too bad."
12272,161,12,2022-12-13,2023-02-20,1,1.3,I didn't learn anything new from this course.
12273,276,15,2022-11-01,2023-03-26,32,1.2,I didn't learn anything new from this course.
12274,234,2,2023-04-19,2023-09-07,100,3.8,The course met my expectations.
12275,68,20,2024-09-17,2024-12-29,61,4.7,I really enjoyed this course.
12276,26,7,2023-05-04,2023-08-25,88,4.9,The materials provided were very helpful.
12277,484,9,2024-04-27,2024-07-28,21,4.1,"The instructor was great, learned a lot!"
12278,115,13,2024-01-23,2024-06-20,84,3.3,The course met my expectations.
12279,407,4,2024-02-20,2024-05-12,98,3.3,"Not much to say, it was a standard course."
12280,413,20,2023-11-20,2024-02-07,45,3.0,The course met my expectations.
12281,84,2,2024-05-24,2024-11-14,44,2.0,I didn't learn anything new from this course.
12282,254,14,2024-05-29,2024-07-27,20,1.4,The content was outdated and irrelevant.
12283,73,18,2024-07-18,2024-08-27,71,2.3,The content was outdated and irrelevant.
12284,264,5,2023-09-16,2024-02-12,39,2.4,I didn't learn anything new from this course.
12285,417,21,2022-12-30,2023-03-12,39,2.8,Average course with some useful content.
12286,231,23,2022-10-29,2022-12-01,24,4.2,"The instructor was great, learned a lot!"
12287,329,7,2023-04-02,2023-08-04,7,2.2,The content was outdated and irrelevant.
12288,9,21,2024-04-27,2024-09-09,2,4.1,"The instructor was great, learned a lot!"
12289,51,20,2024-01-23,2024-07-11,69,5.0,Very informative and well structured.
12290,363,6,2024-02-08,2024-04-07,20,1.8,I didn't learn anything new from this course.
12291,239,17,2022-10-24,2022-12-31,16,4.6,The materials provided were very helpful.
12292,264,20,2023-03-24,2023-07-29,6,1.8,I didn't learn anything new from this course.
12293,269,20,2023-10-19,2024-01-19,65,3.0,The course met my expectations.
12294,417,18,2023-03-30,2023-08-26,73,3.1,"The course was okay, not too bad."
12295,141,8,2022-10-26,2023-02-09,24,3.9,"Not much to say, it was a standard course."
12296,419,12,2024-02-08,2024-04-24,69,1.9,I would not recommend this course.
12297,269,19,2022-11-01,2023-01-09,28,3.4,It was a decent experience overall.
12298,207,23,2024-01-12,2024-04-25,33,4.5,"Excellent course, highly recommend!"
12299,163,11,2023-02-28,2023-07-04,52,2.7,Average course with some useful content.
12300,208,13,2024-04-20,2024-09-28,70,2.5,It was a decent experience overall.
12301,407,12,2024-04-06,2024-07-21,30,1.0,I didn't learn anything new from this course.
12302,364,1,2024-09-29,2025-01-08,93,3.2,It was a decent experience overall.
12303,203,13,2023-12-13,2024-04-10,69,4.8,I really enjoyed this course.
12304,443,23,2024-06-01,2024-11-20,47,2.7,Average course with some useful content.
12305,21,23,2023-07-21,2023-12-01,90,4.6,Very informative and well structured.
12306,130,20,2023-11-11,2024-03-03,50,2.3,The content was outdated and irrelevant.
12307,70,14,2024-01-23,2024-06-15,20,4.4,Very informative and well structured.
12308,81,21,2024-03-05,2024-06-20,85,1.2,The content was outdated and irrelevant.
12309,441,9,2024-08-30,2025-01-10,86,2.4,I didn't learn anything new from this course.
12310,329,18,2022-10-27,2023-04-13,41,2.1,I would not recommend this course.
12311,214,10,2024-04-21,2024-10-17,76,2.8,"Not much to say, it was a standard course."
12312,456,18,2024-01-24,2024-03-31,5,1.4,"Poorly organized, I expected better."
12313,346,12,2023-01-10,2023-02-21,62,2.0,The content was outdated and irrelevant.
12314,346,7,2024-03-19,2024-06-17,2,3.5,"Not much to say, it was a standard course."
12315,222,21,2023-07-20,2023-09-07,48,4.3,The materials provided were very helpful.
12316,264,2,2023-11-21,2024-02-09,6,3.8,It was a decent experience overall.
12317,419,24,2023-07-12,2023-08-18,90,4.7,Very informative and well structured.
12318,153,17,2024-09-29,2025-03-27,87,2.2,"Poorly organized, I expected better."
12319,399,21,2024-05-31,2024-07-05,79,2.6,Average course with some useful content.
12320,329,18,2023-02-23,2023-07-31,32,2.2,The content was outdated and irrelevant.
