enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
11100,301,7,2022-12-28,2023-02-23,37,3.0,Negative
11101,283,12,2024-07-06,2024-11-14,4,1.3,Positive
11102,424,1,2024-01-08,2024-03-12,60,2.1,Positive
11103,308,9,2023-01-09,2023-06-19,13,2.3,Negative
11104,407,4,2023-12-02,2024-01-26,81,3.6,Positive
11105,21,22,2023-09-29,2023-11-14,50,2.7,Positive
11106,255,5,2023-01-13,2023-05-11,57,4.3,Positive
11107,350,7,2023-01-21,2023-03-21,70,3.6,Positive
11108,100,15,2022-11-15,2023-03-05,99,1.9,Positive
11109,200,3,2024-08-08,2024-12-13,77,1.6,Neutral
11110,240,21,2024-06-19,2024-09-29,7,2.5,Negative
11111,264,4,2023-07-11,2023-11-16,78,2.8,Positive
11112,412,17,2023-08-22,2023-10-16,43,2.5,Negative
11113,146,7,2024-05-03,2024-06-21,37,2.2,Negative
11114,468,5,2023-11-09,2024-01-02,93,3.3,Negative
11115,140,3,2024-01-29,2024-05-31,49,4.1,Positive
11116,67,8,2023-02-25,2023-07-05,75,3.7,Negative
11117,6,10,2024-06-07,2024-09-27,96,3.1,Negative
11118,31,11,2024-05-30,2024-07-16,44,2.4,Negative
11119,82,22,2023-06-10,2023-11-29,69,3.2,Negative
11120,11,12,2024-03-17,2024-07-01,44,4.3,Positive
11121,420,4,2022-12-02,2023-03-15,78,2.9,Negative
11122,70,15,2023-12-01,2024-02-04,88,5.0,Positive
11123,51,23,2024-05-24,2024-08-21,39,4.0,Positive
11124,407,1,2023-08-08,2023-12-22,72,3.7,Negative
11125,413,6,2022-10-31,2023-02-01,44,4.4,Positive
11126,151,4,2023-05-03,2023-07-26,16,4.6,Positive
11127,454,12,2024-01-29,2024-03-02,2,3.8,Negative
11128,67,16,2024-02-05,2024-03-21,16,1.0,Negative
11129,350,4,2024-01-26,2024-05-31,28,1.1,Neutral
11130,17,14,2023-01-20,2023-06-29,93,3.8,Neutral
11131,139,10,2024-09-25,2025-02-20,53,5.0,Positive
11132,313,12,2023-02-08,2023-07-06,61,4.6,Positive
11133,275,11,2023-01-04,2023-02-21,88,3.7,Negative
11134,255,20,2023-01-23,2023-02-25,87,2.8,Positive
11135,180,12,2024-05-13,2024-10-11,95,4.6,Positive
11136,135,15,2023-07-18,2023-10-26,96,2.2,Positive
11137,245,13,2023-12-23,2024-06-14,84,4.8,Positive
11138,51,24,2022-12-31,2023-04-14,18,4.4,Positive
11139,367,10,2023-01-17,2023-06-05,45,2.1,Neutral
11140,256,3,2023-02-05,2023-04-30,77,2.9,Negative
11141,449,20,2024-09-22,2025-02-25,48,4.7,Positive
11142,112,1,2024-08-26,2025-01-14,61,2.7,Positive
11143,75,23,2024-08-31,2024-10-22,88,2.2,Neutral
11144,159,24,2023-10-06,2024-02-22,43,4.3,Positive
11145,126,20,2024-07-27,2024-09-18,23,4.7,Positive
11146,98,23,2022-12-06,2023-02-01,44,3.2,Positive
11147,419,14,2022-10-10,2022-12-14,35,1.8,Negative
11148,31,14,2023-01-12,2023-03-02,52,4.4,Positive
11149,455,24,2022-12-27,2023-05-29,6,2.3,Neutral
11150,494,13,2024-04-27,2024-09-25,38,2.0,Neutral
11151,430,20,2023-06-18,2023-10-13,76,4.0,Positive
11152,286,9,2024-03-27,2024-09-05,81,2.7,Neutral
11153,494,7,2023-11-16,2023-12-25,72,4.7,Positive
11154,259,6,2024-04-29,2024-10-25,1,3.4,Neutral
11155,73,7,2023-02-18,2023-07-31,53,4.8,Positive
11156,74,24,2024-09-16,2025-01-23,7,3.7,Negative
11157,296,9,2023-07-12,2024-01-07,97,3.0,Positive
11158,207,14,2023-04-18,2023-06-24,87,1.7,Neutral
11159,26,8,2023-06-01,2023-11-09,33,4.7,Positive
11160,187,23,2024-08-03,2024-09-17,68,1.6,Negative
11161,16,9,2024-08-30,2025-01-03,94,1.9,Negative
11162,121,21,2022-10-15,2022-12-14,4,2.4,Positive
11163,210,24,2024-06-12,2024-10-27,58,2.7,Neutral
11164,300,24,2023-06-12,2023-10-29,72,3.2,Neutral
11165,395,20,2023-09-07,2023-10-28,20,2.6,Negative
11166,448,22,2023-03-26,2023-07-10,46,2.9,Negative
11167,301,21,2024-05-06,2024-07-01,6,4.8,Positive
11168,67,6,2023-04-11,2023-08-15,97,3.1,Positive
11169,160,21,2023-11-28,2024-04-18,88,4.4,Positive
11170,266,20,2023-08-29,2023-11-05,37,3.1,Positive
11171,294,2,2023-08-05,2023-12-08,44,1.9,Negative
11172,455,6,2024-05-22,2024-11-17,63,1.9,Positive
11173,26,22,2023-06-02,2023-10-31,81,3.7,Negative
11174,81,1,2024-06-01,2024-09-11,17,4.1,Positive
11175,208,14,2023-12-26,2024-05-14,85,1.8,Neutral
11176,442,3,2023-07-22,2023-08-29,43,3.5,Positive
11177,444,23,2024-01-25,2024-04-02,8,4.9,Positive
11178,306,21,2023-06-17,2023-07-28,23,2.1,Neutral
11179,349,10,2024-10-05,2025-03-25,71,3.2,Negative
11180,95,18,2023-09-01,2023-11-14,87,3.0,Positive
11181,62,10,2024-02-05,2024-07-12,54,4.7,Positive
11182,183,8,2024-07-20,2025-01-01,30,2.1,Neutral
11183,445,5,2024-01-21,2024-07-16,1,2.6,Negative
11184,138,7,2023-10-14,2024-02-07,60,3.9,Negative
11185,467,15,2024-08-29,2025-02-23,16,4.0,Positive
11186,347,4,2023-03-19,2023-04-24,29,3.4,Positive
11187,251,18,2023-02-13,2023-08-08,96,4.8,Positive
11188,300,21,2022-10-18,2022-11-18,73,4.1,Positive
11189,121,16,2024-02-18,2024-06-15,48,4.0,Positive
11190,364,9,2024-06-19,2024-10-11,66,3.8,Negative
11191,130,8,2024-09-18,2025-01-19,15,1.3,Neutral
11192,249,14,2024-01-07,2024-02-28,4,1.8,Negative
11193,24,19,2023-03-05,2023-06-06,69,4.4,Positive
11194,445,3,2023-03-20,2023-08-08,10,3.3,Negative
11195,262,20,2023-02-23,2023-08-14,37,4.7,Positive
11196,200,3,2024-04-20,2024-07-06,23,3.9,Negative
11197,430,18,2023-05-30,2023-10-05,61,3.1,Positive
11198,123,18,2023-02-10,2023-06-01,55,1.3,Negative
11199,454,23,2023-04-28,2023-08-16,59,2.6,Positive
11200,82,7,2022-12-27,2023-05-18,16,3.7,Neutral
11201,96,14,2023-08-07,2024-01-09,39,1.1,Positive
11202,185,9,2023-06-18,2023-11-14,79,2.4,Neutral
11203,180,12,2023-04-09,2023-09-10,38,3.1,Negative
11204,183,7,2023-07-10,2023-09-11,68,1.8,Neutral
11205,103,6,2022-12-23,2023-03-25,41,3.5,Negative
11206,254,6,2024-05-26,2024-08-20,93,2.5,Neutral
11207,330,2,2023-07-23,2023-09-22,76,5.0,Positive
11208,306,19,2024-04-16,2024-08-11,61,3.3,Negative
11209,221,8,2024-01-23,2024-06-25,69,4.5,Positive
11210,68,1,2024-10-08,2025-03-21,82,1.2,Negative
11211,456,11,2023-05-17,2023-10-16,41,1.9,Neutral
11212,188,3,2024-01-05,2024-03-06,1,1.0,Neutral
11213,406,3,2023-10-29,2024-04-17,16,2.6,Positive
11214,335,3,2024-06-23,2024-08-23,65,2.9,Positive
11215,179,23,2024-01-02,2024-02-10,32,4.2,Positive
11216,87,1,2023-01-23,2023-04-20,7,1.3,Negative
11217,216,5,2022-11-26,2023-04-12,10,4.2,Positive
11218,486,23,2024-01-25,2024-06-03,9,2.8,Positive
11219,240,21,2024-03-02,2024-05-20,8,3.1,Positive
11220,33,16,2024-09-27,2025-02-11,79,3.7,Negative
11221,213,24,2024-07-06,2024-10-05,4,2.6,Positive
11222,254,12,2024-10-03,2025-01-13,28,2.6,Neutral
11223,124,17,2024-02-28,2024-05-16,38,4.0,Positive
11224,346,2,2024-08-22,2024-11-20,49,4.4,Positive
11225,254,23,2023-01-03,2023-05-14,94,1.2,Positive
11226,212,12,2024-06-13,2024-09-10,78,3.4,Negative
11227,468,21,2024-03-16,2024-06-27,95,4.7,Positive
11228,345,17,2024-07-23,2024-12-08,48,4.1,Positive
11229,77,3,2024-07-22,2024-10-20,7,3.3,Positive
11230,69,1,2023-05-10,2023-06-11,62,2.4,Positive
11231,431,10,2022-10-27,2023-01-17,46,3.4,Positive
11232,279,3,2024-05-12,2024-10-12,67,2.3,Negative
11233,300,13,2023-09-01,2024-01-16,22,1.3,Neutral
11234,443,1,2024-03-12,2024-04-20,86,2.2,Neutral
11235,115,15,2023-10-02,2023-11-07,75,4.7,Positive
11236,487,22,2023-07-24,2023-09-10,25,4.8,Positive
11237,301,17,2023-04-20,2023-09-26,2,3.3,Negative
11238,313,17,2022-10-19,2022-12-23,77,3.3,Positive
11239,21,7,2023-08-18,2023-11-07,54,3.8,Positive
11240,300,18,2022-11-17,2023-02-09,61,1.0,Neutral
11241,245,16,2022-11-03,2022-12-26,83,4.2,Positive
11242,49,2,2023-09-22,2023-11-21,56,1.2,Negative
11243,381,24,2024-05-25,2024-09-02,44,3.4,Negative
11244,155,14,2023-08-25,2024-01-24,94,1.3,Negative
11245,300,19,2024-03-28,2024-05-03,31,5.0,Positive
11246,11,15,2023-12-12,2024-04-29,97,1.7,Negative
11247,494,2,2023-08-14,2023-11-01,37,3.3,Negative
11248,262,8,2022-10-27,2023-03-16,66,2.7,Negative
11249,230,24,2024-04-06,2024-08-22,69,1.6,Negative
11250,57,16,2024-10-08,2024-11-14,11,4.3,Positive
11251,66,13,2024-07-10,2024-09-21,86,3.5,Negative
11252,75,3,2022-10-12,2023-04-08,17,3.1,Positive
11253,362,10,2024-01-22,2024-03-11,89,3.3,Negative
11254,442,2,2022-10-21,2023-01-29,83,2.4,Negative
11255,98,12,2022-12-24,2023-06-13,55,2.1,Negative
11256,384,5,2023-03-17,2023-06-22,48,4.1,Positive
11257,360,13,2023-01-24,2023-05-15,4,4.4,Positive
11258,419,23,2024-06-04,2024-11-04,1,3.9,Positive
11259,484,22,2024-03-20,2024-07-09,55,1.4,Negative
11260,69,21,2023-06-19,2023-09-08,20,2.2,Negative
11261,67,21,2024-06-23,2024-10-24,56,4.2,Positive
11262,134,9,2023-11-09,2023-12-18,93,1.5,Neutral
11263,408,15,2024-08-25,2024-11-16,46,2.8,Positive
11264,21,24,2024-01-10,2024-03-05,100,2.3,Negative
11265,357,12,2023-04-07,2023-06-01,2,1.5,Positive
11266,465,20,2023-11-16,2024-04-23,75,4.1,Positive
11267,219,6,2024-07-07,2024-12-20,86,2.9,Negative
11268,240,2,2023-05-27,2023-09-09,61,4.1,Positive
11269,375,5,2024-02-21,2024-04-20,41,1.5,Negative
11270,205,23,2024-06-17,2024-11-25,83,3.6,Positive
11271,170,15,2023-05-29,2023-08-21,90,3.2,Negative
11272,115,11,2024-07-12,2024-11-16,29,2.4,Positive
11273,115,15,2023-07-04,2023-10-30,43,4.3,Positive
11274,137,19,2024-05-17,2024-09-25,50,4.4,Positive
11275,434,17,2023-01-21,2023-03-13,93,3.6,Positive
11276,107,20,2022-11-20,2023-04-07,45,4.9,Positive
11277,66,21,2023-01-09,2023-06-19,93,1.9,Negative
11278,300,20,2023-06-02,2023-11-20,85,4.9,Positive
11279,283,4,2024-08-28,2024-10-01,48,1.5,Positive
11280,103,24,2023-10-31,2024-04-10,91,4.6,Positive
11281,149,20,2024-01-08,2024-04-19,16,1.5,Positive
11282,462,7,2024-08-25,2025-01-12,34,3.9,Negative
11283,275,24,2024-05-11,2024-08-19,0,1.8,Negative
11284,205,24,2023-07-01,2023-09-20,55,2.6,Neutral
11285,402,8,2024-05-05,2024-06-25,80,1.6,Negative
11286,215,7,2023-05-08,2023-10-13,88,3.9,Positive
11287,411,11,2023-05-08,2023-07-24,77,3.3,Neutral
11288,189,11,2024-01-07,2024-02-12,56,1.2,Positive
11289,61,21,2024-06-17,2024-08-02,36,1.7,Positive
11290,270,8,2023-11-13,2024-04-03,46,3.9,Positive
11291,349,2,2023-11-03,2024-04-05,18,3.5,Negative
11292,82,19,2022-11-16,2023-03-28,58,4.5,Positive
11293,62,21,2024-04-11,2024-06-03,89,1.2,Negative
11294,225,10,2024-08-26,2024-12-20,43,1.1,Positive
11295,437,19,2024-05-05,2024-08-18,71,3.6,Positive
11296,339,9,2023-07-12,2023-12-17,17,2.9,Positive
11297,198,23,2024-08-03,2024-12-20,68,2.9,Negative
11298,28,21,2023-05-06,2023-07-20,99,2.8,Neutral
11299,481,11,2024-02-04,2024-06-07,53,2.3,Positive
11300,224,2,2023-02-28,2023-08-21,51,3.8,Negative
11301,33,12,2024-04-02,2024-07-10,55,1.7,Negative
11302,189,1,2024-03-29,2024-06-12,20,3.1,Positive
11303,370,9,2023-08-18,2023-10-21,81,3.8,Negative
11304,412,15,2024-05-07,2024-10-05,57,4.9,Positive
11305,436,20,2024-01-12,2024-06-25,97,1.7,Neutral
11306,471,3,2024-01-29,2024-07-20,3,1.2,Neutral
11307,150,13,2024-02-28,2024-05-15,24,1.6,Negative
11308,161,6,2023-09-13,2023-10-13,79,1.8,Positive
11309,402,8,2023-11-02,2024-03-12,30,4.6,Positive
11310,67,20,2024-07-18,2024-10-20,4,2.8,Positive
11311,222,17,2024-08-10,2024-10-13,2,3.8,Negative
11312,163,19,2022-11-19,2022-12-22,88,1.4,Neutral
11313,480,3,2023-08-16,2023-12-21,66,4.5,Positive
11314,135,11,2023-04-02,2023-06-04,86,4.7,Positive
11315,130,2,2024-06-24,2024-09-19,78,1.7,Neutral
11316,222,13,2022-12-24,2023-05-29,58,2.3,Neutral
11317,204,9,2024-06-02,2024-10-15,22,1.1,Neutral
11318,246,11,2023-09-02,2023-11-25,45,4.2,Positive
11319,415,8,2023-04-27,2023-05-27,94,3.2,Positive
11320,27,12,2023-01-06,2023-05-25,50,2.2,Neutral
11321,493,24,2023-05-26,2023-08-06,19,1.3,Negative
11322,183,15,2024-01-27,2024-04-04,3,4.4,Positive
11323,113,17,2023-10-06,2023-12-04,89,1.9,Neutral
11324,183,17,2023-09-19,2024-02-28,15,1.7,Neutral
11325,124,17,2022-12-18,2023-05-28,74,1.2,Negative
11326,470,7,2023-09-09,2024-01-04,62,4.4,Positive
11327,396,10,2023-10-31,2024-01-09,54,1.5,Negative
11328,394,15,2023-01-16,2023-04-13,100,4.7,Positive
11329,137,9,2022-11-03,2023-01-31,36,1.6,Negative
11330,446,5,2023-05-23,2023-09-20,75,2.1,Negative
11331,48,10,2023-10-20,2024-02-07,35,4.7,Positive
11332,219,17,2024-08-13,2024-09-15,46,4.2,Positive
11333,210,13,2024-06-03,2024-11-26,16,3.7,Positive
11334,113,1,2024-01-31,2024-03-27,24,4.1,Positive
11335,249,8,2024-09-04,2025-02-27,22,2.8,Positive
11336,156,22,2023-07-10,2023-08-19,43,4.1,Positive
11337,273,2,2024-05-25,2024-09-09,84,2.2,Neutral
11338,421,3,2024-02-17,2024-07-01,82,2.3,Positive
11339,132,22,2023-05-19,2023-10-21,30,3.2,Negative
11340,449,13,2023-02-19,2023-06-21,50,1.5,Negative
11341,193,4,2023-07-23,2023-12-06,97,1.6,Positive
11342,409,24,2023-02-24,2023-08-11,64,3.3,Positive
11343,484,16,2023-04-12,2023-07-14,38,4.8,Positive
11344,456,15,2022-11-19,2022-12-21,3,3.1,Positive
11345,445,15,2022-11-16,2022-12-30,96,2.4,Neutral
11346,421,13,2024-07-03,2024-10-09,85,4.8,Positive
11347,215,1,2023-02-23,2023-04-28,98,1.3,Neutral
11348,461,22,2023-10-07,2024-03-07,25,4.2,Positive
11349,174,4,2023-07-30,2023-10-04,79,1.7,Neutral
11350,435,11,2024-09-27,2025-01-21,18,1.5,Neutral
11351,467,8,2022-12-22,2023-05-31,57,2.3,Negative
11352,412,2,2023-01-25,2023-07-22,68,2.0,Neutral
11353,445,14,2023-10-23,2023-12-24,80,1.3,Neutral
11354,231,5,2023-04-25,2023-08-01,77,1.6,Negative
11355,275,19,2023-02-05,2023-03-12,88,2.4,Neutral
11356,330,1,2024-03-31,2024-05-15,93,3.4,Positive
11357,113,10,2022-10-21,2022-12-23,40,4.1,Positive
11358,423,2,2024-05-17,2024-09-06,49,4.1,Positive
11359,28,1,2024-09-20,2025-01-04,56,4.7,Positive
11360,313,9,2024-05-02,2024-09-16,14,2.5,Negative
11361,318,2,2023-05-26,2023-11-20,37,3.4,Negative
11362,163,4,2023-08-21,2023-10-30,66,1.0,Negative
11363,51,14,2022-11-13,2023-03-07,49,4.5,Positive
11364,300,17,2024-06-01,2024-07-16,24,1.8,Neutral
11365,306,13,2023-10-12,2024-03-04,74,1.0,Neutral
11366,132,8,2022-10-19,2023-01-23,67,3.3,Negative
11367,240,16,2023-05-02,2023-06-29,22,2.6,Neutral
11368,333,10,2022-10-27,2023-03-28,83,4.6,Positive
11369,418,17,2023-02-16,2023-08-04,20,1.9,Negative
11370,346,15,2024-06-08,2024-07-10,93,3.8,Neutral
11371,188,17,2024-06-11,2024-11-12,86,3.4,Positive
11372,252,7,2024-09-25,2025-03-06,20,4.4,Positive
11373,444,8,2024-02-08,2024-06-27,70,1.1,Positive
11374,185,9,2023-03-06,2023-08-04,63,2.7,Positive
11375,31,19,2024-01-19,2024-07-02,71,1.3,Neutral
11376,115,8,2023-07-03,2023-09-15,82,1.0,Neutral
11377,425,6,2024-04-05,2024-10-02,51,1.3,Negative
11378,350,17,2023-03-06,2023-06-16,0,1.5,Negative
11379,189,15,2022-10-28,2023-03-21,76,4.6,Positive
11380,347,5,2024-05-17,2024-08-30,76,4.2,Positive
11381,285,6,2023-10-01,2024-02-18,9,5.0,Positive
11382,86,10,2024-06-09,2024-12-05,88,4.6,Positive
11383,442,5,2023-10-17,2024-03-07,8,3.5,Positive
11384,498,9,2023-11-15,2024-04-01,19,3.6,Negative
11385,48,7,2023-02-07,2023-05-06,10,3.9,Positive
11386,86,8,2024-06-24,2024-09-15,14,1.0,Neutral
11387,207,1,2024-04-01,2024-05-30,95,4.6,Positive
11388,213,9,2023-08-15,2024-02-08,34,2.5,Negative
11389,155,14,2023-12-09,2024-03-25,48,3.6,Positive
11390,83,16,2023-01-21,2023-07-18,57,4.9,Positive
11391,236,9,2024-08-24,2024-11-05,15,3.9,Neutral
11392,262,13,2024-04-15,2024-06-02,9,1.8,Neutral
11393,180,21,2024-04-11,2024-07-01,48,3.1,Negative
11394,92,9,2022-12-18,2023-05-09,0,2.9,Neutral
11395,313,1,2023-11-27,2024-03-07,8,4.2,Positive
11396,479,7,2024-07-31,2024-09-15,36,3.4,Neutral
11397,300,21,2024-09-04,2024-12-22,83,1.5,Positive
11398,461,22,2024-04-09,2024-06-26,78,4.4,Positive
11399,10,4,2022-10-19,2023-03-17,82,2.8,Negative
11400,407,13,2024-08-11,2024-12-19,42,1.4,Neutral
11401,156,8,2023-04-27,2023-09-01,88,2.2,Neutral
11402,213,13,2023-07-18,2023-09-01,57,4.9,Positive
11403,360,24,2023-07-24,2023-12-07,72,3.4,Positive
11404,159,10,2023-02-08,2023-05-25,35,4.2,Positive
11405,450,14,2023-06-27,2023-09-21,68,2.7,Negative
11406,115,1,2023-12-02,2024-01-27,22,3.7,Negative
11407,458,15,2023-10-02,2024-03-02,71,1.0,Negative
11408,432,16,2023-11-22,2024-01-21,62,4.4,Positive
11409,130,23,2024-01-18,2024-02-25,51,1.1,Negative
11410,234,15,2022-12-22,2023-04-12,44,4.5,Positive
11411,200,6,2023-10-24,2023-12-17,90,3.4,Neutral
11412,62,5,2024-08-23,2025-02-08,60,3.3,Positive
11413,101,23,2024-08-13,2024-10-12,16,2.1,Positive
11414,363,1,2023-03-31,2023-06-05,16,1.6,Negative
11415,465,1,2023-09-13,2023-12-02,53,3.2,Neutral
11416,455,2,2023-04-26,2023-08-28,73,4.3,Positive
11417,402,16,2024-06-17,2024-07-28,92,2.2,Negative
11418,416,24,2024-05-05,2024-07-12,29,4.6,Positive
11419,183,22,2024-07-31,2025-01-07,31,5.0,Positive
11420,212,10,2023-05-05,2023-09-17,100,3.2,Positive
11421,466,11,2023-06-24,2023-12-16,67,3.5,Positive
11422,408,11,2023-12-12,2024-05-13,18,1.1,Neutral
11423,224,3,2024-02-03,2024-03-04,90,4.0,Positive
11424,144,1,2023-04-21,2023-08-08,84,5.0,Positive
11425,151,21,2023-11-18,2024-04-19,84,4.4,Positive
11426,288,21,2024-01-07,2024-03-12,30,3.0,Positive
11427,268,7,2024-06-22,2024-08-25,6,2.6,Negative
11428,297,16,2022-11-30,2023-04-07,85,2.9,Neutral
11429,49,11,2024-08-16,2024-12-01,23,4.0,Positive
11430,208,13,2023-10-18,2024-01-03,83,2.0,Neutral
11431,104,7,2024-02-22,2024-04-28,52,1.6,Positive
11432,138,14,2024-05-31,2024-10-01,0,1.8,Neutral
11433,67,14,2023-05-11,2023-08-10,61,3.9,Negative
11434,408,20,2023-02-25,2023-05-16,17,2.3,Negative
11435,384,20,2024-01-15,2024-05-02,46,2.8,Negative
11436,329,16,2022-10-14,2023-01-22,3,4.0,Positive
11437,384,9,2023-08-30,2023-12-20,30,3.0,Negative
11438,495,4,2023-12-31,2024-03-04,47,4.5,Positive
11439,80,8,2023-05-03,2023-09-24,25,3.5,Neutral
11440,325,21,2022-11-23,2023-02-11,69,4.4,Positive
11441,57,21,2024-08-14,2024-11-29,6,3.8,Positive
11442,329,13,2023-08-10,2023-09-29,56,3.8,Positive
11443,189,14,2023-04-21,2023-07-24,15,2.4,Neutral
11444,124,3,2023-06-14,2023-08-05,93,1.4,Neutral
11445,51,16,2023-06-30,2023-09-13,75,2.3,Neutral
11446,274,13,2022-11-07,2023-04-26,42,1.1,Negative
11447,69,3,2023-09-25,2024-03-21,0,3.1,Negative
11448,254,19,2023-08-14,2023-12-11,58,4.9,Positive
11449,215,7,2022-12-29,2023-02-08,15,1.3,Neutral
11450,458,10,2024-08-14,2024-11-06,86,2.1,Negative
11451,156,10,2023-01-27,2023-04-25,87,4.7,Positive
11452,113,16,2023-11-30,2024-03-13,87,1.8,Negative
11453,289,20,2023-05-15,2023-10-13,46,3.5,Neutral
11454,108,9,2023-05-28,2023-07-15,29,1.6,Positive
11455,424,12,2024-09-29,2025-03-07,61,2.5,Positive
11456,254,24,2023-08-26,2023-12-03,41,1.8,Negative
11457,143,12,2024-09-29,2024-11-19,56,2.7,Negative
11458,161,18,2024-07-12,2024-12-07,38,1.7,Neutral
11459,96,19,2023-05-21,2023-08-20,77,2.1,Positive
11460,87,21,2023-04-13,2023-09-03,33,2.4,Negative
11461,153,14,2024-03-24,2024-06-06,53,3.6,Positive
11462,21,23,2023-06-14,2023-09-08,100,4.3,Positive
11463,305,4,2024-10-03,2024-11-05,63,3.2,Positive
11464,230,5,2024-07-30,2024-09-22,71,3.5,Neutral
11465,152,19,2023-10-28,2023-12-23,87,3.1,Negative
11466,378,20,2024-06-02,2024-10-24,36,4.5,Positive
11467,43,1,2023-03-10,2023-06-08,33,3.8,Negative
11468,345,17,2023-10-10,2023-12-09,68,1.3,Neutral
11469,243,4,2023-03-16,2023-06-27,89,2.7,Neutral
11470,455,6,2023-04-12,2023-05-15,39,1.1,Negative
11471,103,22,2022-10-28,2022-12-23,97,3.5,Negative
11472,108,9,2023-10-13,2023-11-29,85,3.0,Positive
11473,446,13,2024-04-25,2024-09-03,57,4.8,Positive
11474,417,9,2023-05-25,2023-11-09,3,4.3,Positive
11475,123,9,2022-11-16,2023-04-17,71,4.8,Positive
11476,121,16,2022-11-12,2023-02-28,82,4.6,Positive
11477,325,4,2023-02-19,2023-05-12,46,2.9,Negative
11478,275,23,2022-12-20,2023-02-01,85,3.2,Neutral
11479,34,6,2023-07-18,2023-10-06,38,3.1,Negative
11480,394,2,2023-07-25,2023-12-17,32,2.4,Neutral
11481,95,13,2024-01-21,2024-06-07,77,1.2,Positive
11482,135,14,2024-06-11,2024-09-19,15,1.0,Negative
11483,95,7,2023-06-04,2023-09-15,89,2.0,Positive
11484,172,4,2022-12-27,2023-03-17,7,4.1,Positive
11485,268,18,2024-06-08,2024-08-14,83,1.2,Neutral
11486,424,16,2024-04-28,2024-09-15,6,3.6,Negative
11487,419,1,2024-02-29,2024-05-20,37,1.4,Positive
11488,448,22,2024-09-06,2024-12-22,63,2.7,Positive
11489,470,18,2024-05-01,2024-10-16,49,4.2,Positive
11490,402,10,2023-06-21,2023-12-05,65,3.6,Neutral
11491,318,12,2024-03-14,2024-08-03,83,1.2,Neutral
11492,4,12,2023-11-29,2024-05-16,17,2.3,Neutral
11493,486,9,2024-02-05,2024-03-30,72,3.6,Positive
11494,360,7,2024-09-16,2025-01-11,76,4.3,Positive
11495,288,18,2023-04-09,2023-09-27,50,2.1,Neutral
11496,199,13,2023-08-08,2023-10-16,9,2.0,Negative
11497,69,7,2023-02-11,2023-04-17,100,1.5,Neutral
11498,466,3,2023-09-10,2024-01-11,68,4.2,Positive
11499,305,19,2024-02-10,2024-04-30,78,4.3,Positive
11500,453,18,2024-03-28,2024-05-04,16,1.3,Neutral
11501,45,2,2023-08-22,2024-02-08,87,3.1,Negative
11502,442,6,2024-01-26,2024-04-30,83,3.3,Positive
11503,249,9,2023-06-19,2023-11-10,88,2.3,Positive
11504,67,11,2023-06-20,2023-10-12,30,2.8,Positive
11505,431,1,2023-08-30,2023-12-24,29,2.4,Negative
11506,283,1,2023-05-31,2023-11-20,42,1.6,Neutral
11507,178,12,2023-02-01,2023-04-17,80,4.3,Positive
11508,444,17,2023-07-09,2023-11-05,16,3.3,Negative
11509,31,4,2024-05-20,2024-09-01,87,2.3,Negative
11510,280,21,2024-08-06,2024-11-15,17,3.6,Negative
11511,202,23,2022-12-08,2023-01-12,50,4.6,Positive
11512,48,21,2024-04-24,2024-10-02,33,4.0,Positive
11513,407,17,2023-01-01,2023-03-10,65,1.0,Neutral
11514,78,20,2023-01-20,2023-03-12,61,1.4,Positive
11515,65,21,2024-06-20,2024-11-04,19,4.2,Positive
11516,222,23,2024-06-22,2024-08-04,52,4.0,Positive
11517,213,1,2024-10-05,2024-12-03,2,2.7,Positive
11518,291,4,2023-04-03,2023-07-30,16,3.7,Positive
11519,275,22,2024-03-25,2024-09-17,63,2.6,Positive
11520,159,22,2022-12-28,2023-02-18,37,4.7,Positive
11521,270,14,2024-08-15,2025-01-22,48,2.1,Neutral
11522,329,8,2022-12-12,2023-03-25,78,4.4,Positive
11523,432,13,2022-11-07,2023-02-05,95,1.7,Positive
11524,384,13,2024-09-16,2024-11-25,98,3.6,Neutral
11525,255,16,2023-12-18,2024-05-13,84,1.3,Negative
11526,137,3,2023-08-16,2023-12-13,83,1.1,Neutral
11527,61,14,2024-02-18,2024-06-27,17,1.1,Negative
11528,276,6,2023-02-21,2023-08-14,28,1.9,Positive
11529,200,4,2023-06-19,2023-11-24,4,3.7,Positive
11530,253,12,2024-09-20,2025-03-12,13,1.5,Negative
11531,51,2,2023-06-01,2023-07-16,40,2.1,Neutral
11532,155,20,2023-06-26,2023-10-29,81,1.4,Negative
11533,404,18,2024-04-24,2024-08-27,67,2.5,Positive
11534,27,13,2024-05-02,2024-07-18,70,4.5,Positive
11535,442,7,2023-09-15,2023-11-09,89,4.4,Positive
11536,107,9,2023-04-19,2023-07-05,5,1.4,Positive
11537,456,3,2023-02-08,2023-06-26,5,1.5,Negative
11538,275,19,2023-10-27,2023-12-04,61,4.3,Positive
11539,246,16,2023-06-14,2023-11-26,51,1.0,Neutral
11540,87,5,2024-06-26,2024-12-03,83,1.2,Negative
11541,459,18,2023-10-23,2024-02-09,42,1.3,Neutral
11542,214,12,2022-10-28,2023-01-24,53,2.1,Negative
11543,384,20,2023-04-12,2023-06-12,72,3.8,Positive
11544,61,3,2024-09-22,2024-11-28,100,1.9,Neutral
11545,31,20,2024-01-23,2024-03-14,17,2.3,Neutral
11546,136,13,2023-12-10,2024-06-07,95,4.6,Positive
